standard,paragraph_id,core_area,heading,text,source_document,source_markdown,order_index,is_appendix,source_hash,raw_block
IFRS_S1,B34,Governance,"To achieve this objective, an entity shall disclose information about:","If an entity determines that information about a sustainability-related opportunity is commercially sensitive in the limited circumstances described in paragraph B35, the entity is permitted to omit that information from its sustainability-related financial disclosures. Such an omission is permitted even if information is otherwise required by an IFRS Sustainability Disclosure Standard and the information is material.

B35

An entity qualifies for the exemption specified in paragraph B34 if, and only if:

- (a) information about the sustainability-related opportunity is not already publicly available;

- (b) disclosure of that information could reasonably be expected to prejudice seriously the economic benefits the entity would otherwise be able to realise in pursuing the opportunity; and

- (c) the entity has determined that it is impossible to disclose that information in a manner — for example, at an aggregated level — that would enable the entity to meet the objectives of the disclosure requirements without prejudicing seriously the economic benefits the entity would otherwise be able to realise in pursuing the opportunity.

© IFRS Foundation

31

## IFRS S1 GENERAL REQUIREMENTS FOR DISCLOSURE OF SUSTAINABILITYRELATED FINANCIAL INFORMATION — JUNE 2023

- B36 If an entity elects to use the exemption specified in paragraph B34, the entity shall, for each item of information omitted:

- (a) disclose the fact that it has used the exemption; and

- (b) reassess, at each reporting date, whether the information qualifies for the exemption.

- B37 An entity is prohibited from using the exemption specified in paragraph B34 in relation to a sustainability-related risk or as a basis for broad non-disclosure of sustainability-related financial information.

## **Reporting entity (paragraph 20)**

- B38 Paragraph 20 requires that sustainability-related financial disclosures shall be for the same reporting entity as the related financial statements. For example, consolidated financial statements prepared in accordance with IFRS Accounting Standards provide information about the parent and its subsidiaries as a single reporting entity. Consequently, that entity ’ s sustainability-related financial disclosures shall enable users of general purpose financial reports to understand the effects of the sustainabilityrelated risks and opportunities on the cash flows, access to finance and cost of capital over the short, medium and long term for the parent and its subsidiaries.

## – **Connected information (paragraphs 21 24)**

- B39 Paragraph 21 requires an entity to provide information in a manner that enables users of general purpose financial reports to understand connections both between the items to which the information relates and between disclosures provided by the entity in its general purpose financial reports.

- B40 Connected information provides insight into connections between the items to which the information relates. For example:

- (a) if an entity pursued a particular sustainability-related opportunity and that resulted in an increase in the entity ’ s revenue, connected information will depict that relationship between the entity ’ s strategy and its financial performance;

- (b) if an entity identified a trade-off between two sustainability-related risks it is exposed to and took action on the basis of its assessment of that trade-off, connected information will depict the relationship between those risks and the entity ’ s strategy; and

- (c) if an entity committed to a particular sustainability-related target, but that commitment has not yet affected the entity ’ s financial position or financial performance because the applicable recognition criteria have not been met, connected information will depict that relationship.

- B41 Connected information includes:

- (a) connections between various types of information about a particular sustainability-related risk or opportunity, such as:

© IFRS Foundation

32

## IFRS SUSTAINABILITY DISCLOSURE STANDARDS

- (i) between disclosures on governance, strategy and risk management; and

- (ii) between narrative information and quantitative information (including related metrics and targets and information in the related financial statements).

- (b) connections between disclosures about various sustainability-related risks and opportunities. For example, if an entity integrates its oversight of sustainability-related risks and opportunities, the entity shall integrate the disclosures on governance instead of providing separate disclosures on governance for each sustainability-related risk and opportunity.",c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\gen_data\IFRS\ifrs_s1.pdf,c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\ifrs_outputs\ifrs_disclosures\ifrs_s1.md,64,True,9211fd9395f1331c,"B34 If an entity determines that information about a sustainability-related opportunity is commercially sensitive in the limited circumstances described in paragraph B35, the entity is permitted to omit that information from its sustainability-related financial disclosures. Such an omission is permitted even if information is otherwise required by an IFRS Sustainability Disclosure Standard and the information is material. 

B35 

An entity qualifies for the exemption specified in paragraph B34 if, and only if: 

- (a) information about the sustainability-related opportunity is not already publicly available; 

- (b) disclosure of that information could reasonably be expected to prejudice seriously the economic benefits the entity would otherwise be able to realise in pursuing the opportunity; and 

- (c) the entity has determined that it is impossible to disclose that information in a manner — for example, at an aggregated level — that would enable the entity to meet the objectives of the disclosure requirements without prejudicing seriously the economic benefits the entity would otherwise be able to realise in pursuing the opportunity. 

© IFRS Foundation 

31 

## IFRS S1 GENERAL REQUIREMENTS FOR DISCLOSURE OF SUSTAINABILITYRELATED FINANCIAL INFORMATION — JUNE 2023 

- B36 If an entity elects to use the exemption specified in paragraph B34, the entity shall, for each item of information omitted: 

 - (a) disclose the fact that it has used the exemption; and 

 - (b) reassess, at each reporting date, whether the information qualifies for the exemption. 

- B37 An entity is prohibited from using the exemption specified in paragraph B34 in relation to a sustainability-related risk or as a basis for broad non-disclosure of sustainability-related financial information. 

## **Reporting entity (paragraph 20)** 

- B38 Paragraph 20 requires that sustainability-related financial disclosures shall be for the same reporting entity as the related financial statements. For example, consolidated financial statements prepared in accordance with IFRS Accounting Standards provide information about the parent and its subsidiaries as a single reporting entity. Consequently, that entity ’ s sustainability-related financial disclosures shall enable users of general purpose financial reports to understand the effects of the sustainabilityrelated risks and opportunities on the cash flows, access to finance and cost of capital over the short, medium and long term for the parent and its subsidiaries. 

## – **Connected information (paragraphs 21 24)** 

- B39 Paragraph 21 requires an entity to provide information in a manner that enables users of general purpose financial reports to understand connections both between the items to which the information relates and between disclosures provided by the entity in its general purpose financial reports. 

- B40 Connected information provides insight into connections between the items to which the information relates. For example: 

 - (a) if an entity pursued a particular sustainability-related opportunity and that resulted in an increase in the entity ’ s revenue, connected information will depict that relationship between the entity ’ s strategy and its financial performance; 

 - (b) if an entity identified a trade-off between two sustainability-related risks it is exposed to and took action on the basis of its assessment of that trade-off, connected information will depict the relationship between those risks and the entity ’ s strategy; and 

 - (c) if an entity committed to a particular sustainability-related target, but that commitment has not yet affected the entity ’ s financial position or financial performance because the applicable recognition criteria have not been met, connected information will depict that relationship. 

- B41 Connected information includes: 

 - (a) connections between various types of information about a particular sustainability-related risk or opportunity, such as: 

© IFRS Foundation 

32 

## IFRS SUSTAINABILITY DISCLOSURE STANDARDS 

 - (i) between disclosures on governance, strategy and risk management; and 

 - (ii) between narrative information and quantitative information (including related metrics and targets and information in the related financial statements). 

- (b) connections between disclosures about various sustainability-related risks and opportunities. For example, if an entity integrates its oversight of sustainability-related risks and opportunities, the entity shall integrate the disclosures on governance instead of providing separate disclosures on governance for each sustainability-related risk and opportunity."
IFRS_S1,B42,General Requirements,"To achieve this objective, an entity shall disclose information about:","Drawing connections between disclosures involves, but is not limited to, providing necessary explanations and cross-references and using consistent data, assumptions, and units of measure. In providing connected information, an entity shall:

- (a) explain connections between disclosures in a clear and concise manner;

- (b) avoid unnecessary duplication if IFRS Sustainability Disclosure Standards require the disclosure of common items of information; and

- (c) disclose information about significant differences between the data and assumptions used in preparing the entity ’ s sustainability-related financial disclosures and the data and assumptions used in preparing the related financial statements.",c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\gen_data\IFRS\ifrs_s1.pdf,c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\ifrs_outputs\ifrs_disclosures\ifrs_s1.md,65,True,63dbdf78446c7e21,"B42 Drawing connections between disclosures involves, but is not limited to, providing necessary explanations and cross-references and using consistent data, assumptions, and units of measure. In providing connected information, an entity shall: 

- (a) explain connections between disclosures in a clear and concise manner; 

- (b) avoid unnecessary duplication if IFRS Sustainability Disclosure Standards require the disclosure of common items of information; and 

- (c) disclose information about significant differences between the data and assumptions used in preparing the entity ’ s sustainability-related financial disclosures and the data and assumptions used in preparing the related financial statements."
IFRS_S1,B49,Metrics and Targets,"To achieve this objective, an entity shall disclose information about:","Paragraph 70 requires an entity to disclose comparative information in respect of the preceding period for all amounts disclosed in the reporting period.

## **Metrics**",c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\gen_data\IFRS\ifrs_s1.pdf,c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\ifrs_outputs\ifrs_disclosures\ifrs_s1.md,70,True,d47fd5433a30a13f,"B49 Paragraph 70 requires an entity to disclose comparative information in respect of the preceding period for all amounts disclosed in the reporting period. 

## **Metrics**"
IFRS_S1,B50,General Requirements,"To achieve this objective, an entity shall disclose information about:","In some cases, the amount disclosed for a metric is an estimate. Except as specified in paragraph B51, if an entity identifies new information in relation to the estimated amount disclosed in the preceding period and the new information provides evidence of circumstances that existed in that period, the entity shall:

- (a) disclose a revised comparative amount that reflects that new information;

- (b) disclose the difference between the amount disclosed in the preceding period and the revised comparative amount; and

- (c) explain the reasons for revising the comparative amount.",c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\gen_data\IFRS\ifrs_s1.pdf,c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\ifrs_outputs\ifrs_disclosures\ifrs_s1.md,71,True,1d69b4f3dfeb7ddb,"B50 In some cases, the amount disclosed for a metric is an estimate. Except as specified in paragraph B51, if an entity identifies new information in relation to the estimated amount disclosed in the preceding period and the new information provides evidence of circumstances that existed in that period, the entity shall: 

- (a) disclose a revised comparative amount that reflects that new information; 

- (b) disclose the difference between the amount disclosed in the preceding period and the revised comparative amount; and 

- (c) explain the reasons for revising the comparative amount."
IFRS_S1,B51,Metrics and Targets,"To achieve this objective, an entity shall disclose information about:","In applying the requirement in paragraph B50, an entity need not disclose a revised comparative amount:

- (a) if it is impracticable to do so (see paragraph B54).

- (b) if the metric is forward-looking. Forward-looking metrics relate to possible future transactions, events and other conditions. The entity is permitted to revise a comparative amount for a forward-looking metric if doing so does not involve the use of hindsight.",c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\gen_data\IFRS\ifrs_s1.pdf,c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\ifrs_outputs\ifrs_disclosures\ifrs_s1.md,72,True,1992a38e828a60ca,"B51 In applying the requirement in paragraph B50, an entity need not disclose a revised comparative amount: 

- (a) if it is impracticable to do so (see paragraph B54). 

- (b) if the metric is forward-looking. Forward-looking metrics relate to possible future transactions, events and other conditions. The entity is permitted to revise a comparative amount for a forward-looking metric if doing so does not involve the use of hindsight."
IFRS_S1,B52,General Requirements,"To achieve this objective, an entity shall disclose information about:","If an entity redefines or replaces a metric in the reporting period, the entity shall:

- (a) disclose a revised comparative amount, unless it is impracticable to do so;

- (b) explain the changes; and

- (c) explain the reasons for those changes, including why the redefined or replacement metric provides more useful information.",c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\gen_data\IFRS\ifrs_s1.pdf,c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\ifrs_outputs\ifrs_disclosures\ifrs_s1.md,73,True,78ada8c024993b55,"B52 If an entity redefines or replaces a metric in the reporting period, the entity shall: 

- (a) disclose a revised comparative amount, unless it is impracticable to do so; 

- (b) explain the changes; and 

- (c) explain the reasons for those changes, including why the redefined or replacement metric provides more useful information."
IFRS_S1,B53,General Requirements,"To achieve this objective, an entity shall disclose information about:","If an entity introduces a new metric in the reporting period, it shall disclose a comparative amount for that metric unless it is impracticable to do so.",c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\gen_data\IFRS\ifrs_s1.pdf,c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\ifrs_outputs\ifrs_disclosures\ifrs_s1.md,74,True,2de1b4e7b26e4f66,"B53 If an entity introduces a new metric in the reporting period, it shall disclose a comparative amount for that metric unless it is impracticable to do so."
IFRS_S1,B54,General Requirements,"To achieve this objective, an entity shall disclose information about:","Sometimes, it is impracticable to revise a comparative amount to achieve comparability with the reporting period. For example, data might not have been collected in the preceding period in a way that allows retrospective application of a new definition of a metric, and it might be impracticable to

© IFRS Foundation

35

## IFRS S1 GENERAL REQUIREMENTS FOR DISCLOSURE OF SUSTAINABILITYRELATED FINANCIAL INFORMATION — JUNE 2023

recreate the data. If it is impracticable to revise a comparative amount for the preceding period, an entity shall disclose that fact.

## **Errors**

- B55 Paragraph 83 requires an entity to correct material prior period errors.",c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\gen_data\IFRS\ifrs_s1.pdf,c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\ifrs_outputs\ifrs_disclosures\ifrs_s1.md,75,True,260d520461de9a45,"B54 Sometimes, it is impracticable to revise a comparative amount to achieve comparability with the reporting period. For example, data might not have been collected in the preceding period in a way that allows retrospective application of a new definition of a metric, and it might be impracticable to 

© IFRS Foundation 

35 

## IFRS S1 GENERAL REQUIREMENTS FOR DISCLOSURE OF SUSTAINABILITYRELATED FINANCIAL INFORMATION — JUNE 2023 

recreate the data. If it is impracticable to revise a comparative amount for the preceding period, an entity shall disclose that fact. 

## **Errors** 

- B55 Paragraph 83 requires an entity to correct material prior period errors."
IFRS_S1,B58,General Requirements,"To achieve this objective, an entity shall disclose information about:","If an entity identifies a material error in its prior period(s) sustainabilityrelated financial disclosures, it shall disclose:

- (a) the nature of the prior period error;

- (b) the correction, to the extent practicable, for each prior period disclosed; and

- (c) if correction of the error is impracticable, the circumstances that led to the existence of that condition and a description of how and from when the error has been corrected.

- B59 When it is impracticable to determine the effect of an error on all prior periods presented, the entity shall restate the comparative information to correct the error from the earliest date practicable.

© IFRS Foundation

36

## IFRS SUSTAINABILITY DISCLOSURE STANDARDS

## **Appendix C Sources of guidance**

_This appendix is an integral part of IFRS S1 and has the same authority as the other parts of the Standard._",c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\gen_data\IFRS\ifrs_s1.pdf,c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\ifrs_outputs\ifrs_disclosures\ifrs_s1.md,77,True,397fb04b89523ffb,"B58 If an entity identifies a material error in its prior period(s) sustainabilityrelated financial disclosures, it shall disclose: 

 - (a) the nature of the prior period error; 

 - (b) the correction, to the extent practicable, for each prior period disclosed; and 

 - (c) if correction of the error is impracticable, the circumstances that led to the existence of that condition and a description of how and from when the error has been corrected. 

- B59 When it is impracticable to determine the effect of an error on all prior periods presented, the entity shall restate the comparative information to correct the error from the earliest date practicable. 

© IFRS Foundation 

36 

## IFRS SUSTAINABILITY DISCLOSURE STANDARDS 

## **Appendix C Sources of guidance** 

_This appendix is an integral part of IFRS S1 and has the same authority as the other parts of the Standard._"
IFRS_S1,D32,Risk Management,"To achieve this objective, an entity shall disclose information about:","If sustainability-related risks and opportunities located in one part of an entity ’ s general purpose financial reports have implications for information disclosed in other parts, the entity shall include the information necessary for users to assess those implications. D33 Coherence also requires an entity to provide information in a way that allows users to relate information about its sustainability-related risks and opportunities to information in the entity ’ s financial statements.

© IFRS Foundation

43

## IFRS S1 GENERAL REQUIREMENTS FOR DISCLOSURE OF SUSTAINABILITYRELATED FINANCIAL INFORMATION — JUNE 2023

## **Appendix E Effective date and transition**

_This appendix is an integral part of IFRS S1 and has the same authority as the other parts of the Standard._

## **Effective date**

- E1 An entity shall apply this Standard for annual reporting periods beginning on or after 1 January 2024. Earlier application is permitted. If an entity applies this Standard earlier, it shall disclose that fact and apply IFRS S2 _Climate-related Disclosures_ at the same time.

- E2 For the purposes of applying paragraphs E3 – E6, the date of initial application is the beginning of the annual reporting period in which an entity first applies this Standard.

## **Transition**",c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\gen_data\IFRS\ifrs_s1.pdf,c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\ifrs_outputs\ifrs_disclosures\ifrs_s1.md,101,True,52121fff8115803e,"D32 If sustainability-related risks and opportunities located in one part of an entity ’ s general purpose financial reports have implications for information disclosed in other parts, the entity shall include the information necessary for users to assess those implications. D33 Coherence also requires an entity to provide information in a way that allows users to relate information about its sustainability-related risks and opportunities to information in the entity ’ s financial statements. 

© IFRS Foundation 

43 

## IFRS S1 GENERAL REQUIREMENTS FOR DISCLOSURE OF SUSTAINABILITYRELATED FINANCIAL INFORMATION — JUNE 2023 

## **Appendix E Effective date and transition** 

_This appendix is an integral part of IFRS S1 and has the same authority as the other parts of the Standard._ 

## **Effective date** 

- E1 An entity shall apply this Standard for annual reporting periods beginning on or after 1 January 2024. Earlier application is permitted. If an entity applies this Standard earlier, it shall disclose that fact and apply IFRS S2 _Climate-related Disclosures_ at the same time. 

- E2 For the purposes of applying paragraphs E3 – E6, the date of initial application is the beginning of the annual reporting period in which an entity first applies this Standard. 

## **Transition**"
IFRS_S1,E3,Governance,"To achieve this objective, an entity shall disclose information about:","An entity is not required to provide the disclosures specified in this Standard for any period before the date of initial application. Accordingly, an entity is not required to disclose comparative information in the first annual reporting period in which it applies this Standard.

- E4 In the first annual reporting period in which an entity applies this Standard, the entity is permitted to report its sustainability-related financial disclosures after it publishes its related financial statements. In applying this transition relief, an entity shall report its sustainability-related financial disclosures:

- (a) at the same time as its next second-quarter or half-year interim general purpose financial report, if the entity is required to provide such an interim report;

- (b) at the same time as its next second-quarter or half-year interim general purpose financial report, but within nine months of the end of the annual reporting period in which the entity first applies this Standard, if the entity voluntarily provides such an interim report; or

- (c) within nine months of the end of the annual reporting period in which the entity first applies this Standard, if the entity is not required to and does not voluntarily provide an interim general purpose financial report.

- E5 In the first annual reporting period in which an entity applies this Standard, the entity is permitted to disclose information on only climate-related risks and opportunities (in accordance with IFRS S2) and consequently apply the requirements in this Standard only insofar as they relate to the disclosure of information on climate-related risks and opportunities. If an entity uses this transition relief, it shall disclose that fact.

- E6 If an entity uses the transition relief in paragraph E5:

© IFRS Foundation

44

## IFRS SUSTAINABILITY DISCLOSURE STANDARDS

- (a) in the first annual reporting period in which the entity applies this Standard, it is not required to disclose comparative information about its climate-related risks and opportunities (see paragraph E3); and

- (b) in the second annual reporting period in which the entity applies this Standard, it is not required to disclose comparative information about its sustainability-related risks and opportunities, other than its climate-related risks and opportunities.

© IFRS Foundation

45

## IFRS S1 GENERAL REQUIREMENTS FOR DISCLOSURE OF SUSTAINABILITYRELATED FINANCIAL INFORMATION — JUNE 2023

## **Approval by the ISSB of IFRS S1** _**General Requirements for the Disclosure of Sustainability-related Financial Information**_ **issued in June 2023**

IFRS S1 _General Requirements for the Disclosure of Sustainability-related Financial Information_ was approved for issue by all 14 members of the International Sustainability Standards Board.

Emmanuel Faber Chair Jingdong Hua Vice-Chair Suzanne Lloyd Vice-Chair Richard Barker Jenny Bofinger-Schuster Verity Chegar Jeffrey Hales Michael Jantzi Hiroshi Komori Bing Leng Ndidi Nnoli-Edozien Tae-Young Paik Veronika Pountcheva Elizabeth Seeger

© IFRS Foundation

46

**==> picture [165 x 52] intentionally omitted <==**

Columbus Building 7 Westferry Circus Canary Wharf London E14 4HD, UK

Tel **+44 (0) 20 7246 6410** Email **sustainability_licensing@ifrs.org**

## **ifrs.org**

**==> picture [596 x 438] intentionally omitted <==**

**----- Start of picture text -----**<br>
© IFRS Foundation 47<br>**----- End of picture text -----**<br>

International Financial Reporting Standards[®] , IFRS Foundation[®] , IFRS[®] , IAS[®] , IFRIC[®] , SIC[®] , IASB[®] , ISSB[TM] , IFRS for SMEs[®]",c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\gen_data\IFRS\ifrs_s1.pdf,c:\Users\BV426BP\Documents\IFRS Data\Reporting-Data-\notebooks\ifrs_outputs\ifrs_disclosures\ifrs_s1.md,102,True,bf31d4a9cfc297d5,"E3 An entity is not required to provide the disclosures specified in this Standard for any period before the date of initial application. Accordingly, an entity is not required to disclose comparative information in the first annual reporting period in which it applies this Standard. 

- E4 In the first annual reporting period in which an entity applies this Standard, the entity is permitted to report its sustainability-related financial disclosures after it publishes its related financial statements. In applying this transition relief, an entity shall report its sustainability-related financial disclosures: 

 - (a) at the same time as its next second-quarter or half-year interim general purpose financial report, if the entity is required to provide such an interim report; 

 - (b) at the same time as its next second-quarter or half-year interim general purpose financial report, but within nine months of the end of the annual reporting period in which the entity first applies this Standard, if the entity voluntarily provides such an interim report; or 

 - (c) within nine months of the end of the annual reporting period in which the entity first applies this Standard, if the entity is not required to and does not voluntarily provide an interim general purpose financial report. 

- E5 In the first annual reporting period in which an entity applies this Standard, the entity is permitted to disclose information on only climate-related risks and opportunities (in accordance with IFRS S2) and consequently apply the requirements in this Standard only insofar as they relate to the disclosure of information on climate-related risks and opportunities. If an entity uses this transition relief, it shall disclose that fact. 

- E6 If an entity uses the transition relief in paragraph E5: 

© IFRS Foundation 

44 

## IFRS SUSTAINABILITY DISCLOSURE STANDARDS 

- (a) in the first annual reporting period in which the entity applies this Standard, it is not required to disclose comparative information about its climate-related risks and opportunities (see paragraph E3); and 

- (b) in the second annual reporting period in which the entity applies this Standard, it is not required to disclose comparative information about its sustainability-related risks and opportunities, other than its climate-related risks and opportunities. 

© IFRS Foundation 

45 

## IFRS S1 GENERAL REQUIREMENTS FOR DISCLOSURE OF SUSTAINABILITYRELATED FINANCIAL INFORMATION — JUNE 2023 

## **Approval by the ISSB of IFRS S1** _**General Requirements for the Disclosure of Sustainability-related Financial Information**_ **issued in June 2023** 

IFRS S1 _General Requirements for the Disclosure of Sustainability-related Financial Information_ was approved for issue by all 14 members of the International Sustainability Standards Board. 

Emmanuel Faber Chair Jingdong Hua Vice-Chair Suzanne Lloyd Vice-Chair Richard Barker Jenny Bofinger-Schuster Verity Chegar Jeffrey Hales Michael Jantzi Hiroshi Komori Bing Leng Ndidi Nnoli-Edozien Tae-Young Paik Veronika Pountcheva Elizabeth Seeger 

© IFRS Foundation 

46 

**==> picture [165 x 52] intentionally omitted <==**

Columbus Building 7 Westferry Circus Canary Wharf London E14 4HD, UK 

Tel **+44 (0) 20 7246 6410** Email **sustainability_licensing@ifrs.org** 

## **ifrs.org** 

**==> picture [596 x 438] intentionally omitted <==**

**----- Start of picture text -----**<br>
© IFRS Foundation 47<br>**----- End of picture text -----**<br>

International Financial Reporting Standards[®] , IFRS Foundation[®] , IFRS[®] , IAS[®] , IFRIC[®] , SIC[®] , IASB[®] , ISSB[TM] , IFRS for SMEs[®]"
