bank_id,table,field,row_id,old_value,new_value,reason
BANK01,vehicles,scope1_tco2e_2024,VEH0036,2.9052,2.905227,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0037,2.1141,2.114106,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0038,4.1041,4.104057,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0039,4.6116,4.611624,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0040,4.1353,4.135296,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0041,6.9834,6.983385,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0042,0.0453,0.0,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0043,2.1,2.099955,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0044,0.0443,0.0,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0045,2.1728,2.172846,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0046,4.6501,4.650072,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0047,6.2,6.200007,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0048,7.9331,7.933104,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0049,4.9675,4.967535,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0050,3.1119,3.111885,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0051,3.3567,3.356724,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0052,2.7821,2.78214,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0053,4.2643,4.264257,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0054,3.235,3.234972,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0055,0.071,0.0,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0056,3.3127,3.312669,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0057,4.4386,4.438608,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0058,1.7905,1.790502,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0059,6.7711,6.77112,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0060,2.6054,2.605386,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0061,2.8847,2.884668,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0062,5.1675,5.167518,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0063,4.2282,4.228212,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0064,1.8938,1.893831,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0065,2.1624,2.162433,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0066,5.3776,5.377647,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0067,7.5609,7.560906,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0068,1.8741,1.874073,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0069,2.8171,2.817117,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0070,5.293,5.293008,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0071,3.9332,3.933177,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0072,4.7454,4.745391,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0073,4.6693,4.669296,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0074,0.0947,0.0,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0075,3.5508,3.550833,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0076,4.5892,4.589196,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0077,2.007,2.007039,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0078,4.4816,4.481595,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0079,4.6079,4.607886,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0081,4.7246,4.724565,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0082,2.3363,2.33625,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0083,2.984,2.983992,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0084,0.0106,0.0,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0085,3.9519,3.951867,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0086,1.8546,1.854582,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0087,5.0209,5.020935,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0088,4.3379,4.337949,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0089,4.994,4.993968,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0090,5.2933,5.293275,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0091,4.0165,4.016481,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0092,3.8827,3.882714,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0093,5.6489,5.648919,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0094,3.3653,3.365268,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0095,2.8171,2.817117,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0096,2.7648,2.764785,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0097,1.7427,1.742709,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0098,4.2493,4.249305,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0099,2.753,2.753037,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0100,3.7108,3.710766,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0101,2.9749,2.974914,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0102,5.3016,5.301552,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0103,2.0871,2.087139,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0104,2.9253,2.925252,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0105,1.421,1.420974,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0106,3.1626,3.162615,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0107,2.2404,2.240397,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0108,1.4284,1.42845,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0109,1.2068,1.20684,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0110,6.5557,6.555651,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0111,3.5885,3.58848,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0112,3.9569,3.95694,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0113,2.489,2.488974,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0114,7.7363,7.736325,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0115,1.7542,1.75419,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0116,4.0085,4.008471,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0117,4.2923,4.292292,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0118,6.9124,6.912363,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0119,4.4947,4.494678,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0120,4.8618,4.861803,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0121,0.0678,0.0,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0122,0.0208,0.0,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0123,3.2278,3.227763,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0124,7.1035,7.103535,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0125,4.5913,4.591332,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0126,3.526,3.526002,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0127,4.6341,4.634052,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0128,3.5404,3.54042,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0129,5.1958,5.19582,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0130,3.8643,3.864291,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0131,5.3104,5.310363,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0132,3.1631,3.163149,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0133,6.7636,6.763644,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0134,3.1426,3.14259,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0135,5.0468,5.046834,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0136,4.5625,4.562496,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0137,4.673,4.673034,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0138,4.9528,4.95285,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0139,3.8832,3.883248,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0140,3.0857,3.085719,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0141,4.233,4.233018,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0142,3.0828,3.082782,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
BANK01,vehicles,scope1_tco2e_2024,VEH0143,2.3245,2.324502,Recalculated Scope 1 fleet emissions from annual_fuel_consumption_l * 2.67 kgCO2/litre / 1000; electric vehicles set to zero.
